Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Overall SVI,county
2018,28069,Kemper County,Mississippi,9,0.9274,28069
2018,28071,Lafayette County,Mississippi,9.8,0.5096,28071
2018,28073,Lamar County,Mississippi,10.5,0.5306,28073
2018,28075,Lauderdale County,Mississippi,9.5,0.9283,28075
2018,28077,Lawrence County,Mississippi,10.3,0.6634,28077
2018,28079,Leake County,Mississippi,11.3,0.9946,28079
2018,28081,Lee County,Mississippi,11.2,0.7952,28081
2018,28083,Leflore County,Mississippi,12.6,0.9653,28083
2018,28085,Lincoln County,Mississippi,12.4,0.7586,28085
2018,28087,Lowndes County,Mississippi,13.2,0.7975,28087
2018,28089,Madison County,Mississippi,8.3,0.2898,28089
2018,28091,Marion County,Mississippi,9.6,0.935,28091
2018,28093,Marshall County,Mississippi,10.4,0.6904,28093
2018,28095,Monroe County,Mississippi,13.1,0.6398,28095
2018,28097,Montgomery County,Mississippi,10.7,0.8914,28097
2018,28099,Neshoba County,Mississippi,12.7,0.9685,28099
2018,28101,Newton County,Mississippi,9.9,0.9213,28101
2018,28103,Noxubee County,Mississippi,10.2,0.986,28103
2018,28105,Oktibbeha County,Mississippi,9.7,0.642,28105
2018,28107,Panola County,Mississippi,12.8,0.8933,28107
2018,28109,Pearl River County,Mississippi,11.4,0.7051,28109
2018,28111,Perry County,Mississippi,10,0.7086,28111
2018,28113,Pike County,Mississippi,12.9,0.9882,28113
2018,28115,Pontotoc County,Mississippi,10.8,0.8962,28115
2018,28117,Prentiss County,Mississippi,10.6,0.8513,28117
2018,28119,Quitman County,Mississippi,9.5,0.9545,28119
2018,28121,Rankin County,Mississippi,9.5,0.3127,28121
2018,28123,Scott County,Mississippi,14.4,0.985,28123
2018,28125,Sharkey County,Mississippi,8.4,0.9729,28125
2018,28127,Simpson County,Mississippi,11.7,0.9073,28127
2018,28129,Smith County,Mississippi,10.2,0.4732,28129
2018,28131,Stone County,Mississippi,8.9,0.6045,28131
2018,28133,Sunflower County,Mississippi,15.7,0.9494,28133
2018,28135,Tallahatchie County,Mississippi,11.4,0.9736,28135
2018,28137,Tate County,Mississippi,10.1,0.865,28137
2018,28139,Tippah County,Mississippi,12.1,0.8646,28139
2018,28141,Tishomingo County,Mississippi,10.2,0.6659,28141
2018,28143,Tunica County,Mississippi,9.1,0.972,28143
2018,28145,Union County,Mississippi,8.8,0.8277,28145
2018,28147,Walthall County,Mississippi,12.3,0.8611,28147
2018,28149,Warren County,Mississippi,10.8,0.8605,28149
2018,28151,Washington County,Mississippi,14.2,0.9783,28151
2018,28153,Wayne County,Mississippi,13.7,0.8997,28153
2018,28155,Webster County,Mississippi,8.4,0.5962,28155
2018,28157,Wilkinson County,Mississippi,9.1,0.9169,28157
2018,28159,Winston County,Mississippi,13.9,0.9306,28159
2018,28161,Yalobusha County,Mississippi,13.3,0.7347,28161
2018,28163,Yazoo County,Mississippi,8.7,0.9952,28163
2018,29001,Adair County,Missouri,7.6,0.4548,29001
2018,29003,Andrew County,Missouri,6.9,0.0325,29003
2018,29005,Atchison County,Missouri,9.2,0.0736,29005
2018,29007,Audrain County,Missouri,8.1,0.615,29007
2018,29009,Barry County,Missouri,8.3,0.7099,29009
2018,29011,Barton County,Missouri,7.2,0.5994,29011
2018,29013,Bates County,Missouri,8.7,0.3857,29013
2018,29015,Benton County,Missouri,8,0.5513,29015
2018,29017,Bollinger County,Missouri,7.7,0.4793,29017
2018,29019,Boone County,Missouri,7.4,0.2927,29019
2018,29021,Buchanan County,Missouri,11.7,0.7182,29021
2018,29023,Butler County,Missouri,9.2,0.8172,29023
2018,29025,Caldwell County,Missouri,7.7,0.4513,29025
2018,29027,Callaway County,Missouri,10.9,0.3232,29027
2018,29029,Camden County,Missouri,8.4,0.3363,29029
2018,29031,Cape Girardeau County,Missouri,9.8,0.4118,29031
2018,29033,Carroll County,Missouri,9.3,0.5325,29033
2018,29035,Carter County,Missouri,6.7,0.7455,29035
2018,29037,Cass County,Missouri,8.1,0.1188,29037
2018,29039,Cedar County,Missouri,6.5,0.6411,29039
2018,29041,Chariton County,Missouri,9,0.1898,29041
2018,29043,Christian County,Missouri,8.7,0.1497,29043
2018,29045,Clark County,Missouri,8.2,0.342,29045
2018,29047,Clay County,Missouri,9,0.1363,29047
2018,29049,Clinton County,Missouri,8.3,0.1643,29049
2018,29051,Cole County,Missouri,8.1,0.2583,29051
2018,29053,Cooper County,Missouri,7.2,0.3892,29053
2018,29055,Crawford County,Missouri,9.2,0.7554,29055
2018,29057,Dade County,Missouri,7,0.6637,29057
2018,29059,Dallas County,Missouri,6.9,0.7019,29059
2018,29061,Daviess County,Missouri,6.7,0.4707,29061
2018,29063,Dekalb County,Missouri,8.2,0.4054,29063
2018,29065,Dent County,Missouri,7.1,0.6312,29065
2018,29067,Douglas County,Missouri,7.7,0.5232,29067
2018,29069,Dunklin County,Missouri,12.4,0.958,29069
2018,29071,Franklin County,Missouri,8.6,0.1459,29071
2018,29073,Gasconade County,Missouri,7.9,0.0854,29073
2018,29075,Gentry County,Missouri,9.3,0.4389,29075
2018,29077,Greene County,Missouri,10.8,0.4395,29077
2018,29079,Grundy County,Missouri,7.7,0.6185,29079
2018,29081,Harrison County,Missouri,10.7,0.7417,29081
2018,29083,Henry County,Missouri,8.3,0.5959,29083
2018,29085,Hickory County,Missouri,6.7,0.4672,29085
2018,29087,Holt County,Missouri,8.9,0.1959,29087
2018,29089,Howard County,Missouri,6.8,0.4041,29089
2018,29091,Howell County,Missouri,11.9,0.6717,29091
2018,29093,Iron County,Missouri,8.3,0.7822,29093
2018,29095,Jackson County,Missouri,9.8,0.5354,29095
2018,29097,Jasper County,Missouri,8.9,0.6564,29097
2018,29099,Jefferson County,Missouri,9.8,0.1863,29099
2018,29101,Johnson County,Missouri,9,0.3506,29101
2018,29103,Knox County,Missouri,8.1,0.557,29103
2018,29105,Laclede County,Missouri,8.3,0.6178,29105
2018,29107,Lafayette County,Missouri,8.1,0.3882,29107
2018,29109,Lawrence County,Missouri,7.6,0.7866,29109
2018,29111,Lewis County,Missouri,9.5,0.4465,29111
2018,29113,Lincoln County,Missouri,9.9,0.2939,29113
2018,29115,Linn County,Missouri,8.5,0.272,29115
2018,29117,Livingston County,Missouri,9.1,0.3748,29117
2018,29121,Macon County,Missouri,8,0.586,29121
2018,29123,Madison County,Missouri,9,0.4777,29123
2018,29125,Maries County,Missouri,7,0.5118,29125
2018,29127,Marion County,Missouri,9,0.5459,29127
2018,29119,Mcdonald County,Missouri,7.8,0.8631,29119
2018,29129,Mercer County,Missouri,6.7,0.3045,29129
2018,29131,Miller County,Missouri,6.8,0.501,29131
2018,29133,Mississippi County,Missouri,11.2,0.9076,29133
2018,29135,Moniteau County,Missouri,7.4,0.5143,29135
2018,29137,Monroe County,Missouri,7.5,0.3876,29137
2018,29139,Montgomery County,Missouri,6.6,0.5331,29139
2018,29141,Morgan County,Missouri,6.5,0.629,29141
2018,29143,New Madrid County,Missouri,12,0.8968,29143
2018,29145,Newton County,Missouri,8,0.4341,29145
2018,29147,Nodaway County,Missouri,7.5,0.222,29147
2018,29149,Oregon County,Missouri,8.2,0.4885,29149
2018,29151,Osage County,Missouri,8.1,0.0497,29151
2018,29153,Ozark County,Missouri,7.4,0.5825,29153
2018,29155,Pemiscot County,Missouri,12,0.9303,29155
2018,29157,Perry County,Missouri,7.7,0.2312,29157
2018,29159,Pettis County,Missouri,8.3,0.8035,29159
2018,29161,Phelps County,Missouri,6.7,0.6596,29161
2018,29163,Pike County,Missouri,8.3,0.5376,29163
2018,29165,Platte County,Missouri,9,0.0959,29165
2018,29167,Polk County,Missouri,8,0.5987,29167
2018,29169,Pulaski County,Missouri,8.2,0.6503,29169
2018,29171,Putnam County,Missouri,6.9,0.5764,29171
2018,29173,Ralls County,Missouri,6.1,0.1045,29173
2018,29175,Randolph County,Missouri,8.2,0.5554,29175
2018,29177,Ray County,Missouri,9.3,0.2573,29177
2018,29179,Reynolds County,Missouri,7.8,0.5573,29179
2018,29181,Ripley County,Missouri,10,0.715,29181
2018,29195,Saline County,Missouri,9,0.8162,29195
2018,29197,Schuyler County,Missouri,7.5,0.3831,29197
2018,29199,Scotland County,Missouri,7.4,0.5303,29199
2018,29201,Scott County,Missouri,10.3,0.7844,29201
2018,29203,Shannon County,Missouri,6.6,0.6449,29203
2018,29205,Shelby County,Missouri,8.1,0.3984,29205
2018,29183,St. Charles County,Missouri,8.9,0.0363,29183
2018,29185,St. Clair County,Missouri,7.3,0.4987,29185
2018,29187,St. Francois County,Missouri,8.4,0.7016,29187
2018,29189,St. Louis County,Missouri,8.6,0.2611,29189
2018,29510,St. Louis City,Missouri,11.9,0.7796,29510
2018,29186,Ste. Genevieve County,Missouri,7,0.1885,29186
2018,29207,Stoddard County,Missouri,13.2,0.4643,29207
2018,29209,Stone County,Missouri,7,0.3487,29209
2018,29211,Sullivan County,Missouri,7.8,0.6296,29211
2018,29213,Taney County,Missouri,9.1,0.8217,29213
2018,29215,Texas County,Missouri,8.4,0.8303,29215
2018,29217,Vernon County,Missouri,7.1,0.451,29217
2018,29219,Warren County,Missouri,8.8,0.3841,29219
2018,29221,Washington County,Missouri,8.6,0.7904,29221
2018,29223,Wayne County,Missouri,8.2,0.7646,29223
2018,29225,Webster County,Missouri,7.6,0.6385,29225
2018,29227,Worth County,Missouri,7.1,0.2239,29227
2018,29229,Wright County,Missouri,8.4,0.9006,29229
2018,30001,Beaverhead County,Montana,6.7,0.2516,30001
2018,30003,Big Horn County,Montana,12.8,0.8274,30003
2018,30005,Blaine County,Montana,12.3,0.915,30005
2018,30007,Broadwater County,Montana,6.8,0.042,30007
2018,30009,Carbon County,Montana,5.8,0.0433,30009
2018,30011,Carter County,Montana,6.5,0.0487,30011
2018,30013,Cascade County,Montana,8.5,0.4102,30013
2018,30015,Chouteau County,Montana,8.1,0.4799,30015
2018,30017,Custer County,Montana,9.5,0.2901,30017
2018,30019,Daniels County,Montana,7.2,0.0242,30019
2018,30021,Dawson County,Montana,7.6,0.0752,30021
2018,30023,Deer Lodge County,Montana,9.2,0.4717,30023
2018,30025,Fallon County,Montana,7.2,0.0217,30025
2018,30027,Fergus County,Montana,8.8,0.2376,30027
2018,30029,Flathead County,Montana,6.1,0.0924,30029
2018,30031,Gallatin County,Montana,5,0.0427,30031
2018,30033,Garfield County,Montana,7.7,0.0076,30033
2018,30035,Glacier County,Montana,13.5,0.8583,30035
2018,30037,Golden Valley County,Montana,6.8,0.0519,30037
2018,30039,Granite County,Montana,7.3,0.0764,30039
2018,30041,Hill County,Montana,9,0.6984,30041
2018,30043,Jefferson County,Montana,6.6,0.0481,30043
2018,30045,Judith Basin County,Montana,8.2,0.0162,30045
2018,30047,Lake County,Montana,8.4,0.6468,30047
2018,30049,Lewis And Clark County,Montana,7.8,0.1258,30049
2018,30051,Liberty County,Montana,8.8,0.4099,30051
2018,30053,Lincoln County,Montana,7.7,0.4194,30053
2018,30057,Madison County,Montana,6,0.1726,30057
2018,30055,Mccone County,Montana,6.5,0.0774,30055
2018,30059,Meagher County,Montana,6.7,0.0465,30059
2018,30061,Mineral County,Montana,7.1,0.5621,30061
2018,30063,Missoula County,Montana,6.2,0.178,30063
2018,30065,Musselshell County,Montana,6.3,0.3551,30065
2018,30067,Park County,Montana,6.1,0.0688,30067
2018,30069,Petroleum County,Montana,6.9,0.0029,30069
2018,30071,Phillips County,Montana,7.1,0.4146,30071
2018,30073,Pondera County,Montana,9.7,0.8296,30073
2018,30075,Powder River County,Montana,6.4,0.0392,30075
2018,30077,Powell County,Montana,7.9,0.2545,30077
2018,30079,Prairie County,Montana,6.9,0.0758,30079
2018,30081,Ravalli County,Montana,6.9,0.186,30081
2018,30083,Richland County,Montana,8.2,0.2121,30083
2018,30085,Roosevelt County,Montana,13.6,0.8879,30085
2018,30087,Rosebud County,Montana,9.5,0.607,30087
2018,30089,Sanders County,Montana,8.5,0.3478,30089
2018,30091,Sheridan County,Montana,6.9,0.0949,30091
2018,30093,Silver Bow County,Montana,8.7,0.5258,30093
2018,30095,Stillwater County,Montana,7.6,0.036,30095
2018,30097,Sweet Grass County,Montana,7.3,0.0086,30097
2018,30099,Teton County,Montana,6.9,0.2981,30099
2018,30101,Toole County,Montana,6.8,0.4768,30101
2018,30103,Treasure County,Montana,7.3,0.0567,30103
2018,30105,Valley County,Montana,8.7,0.1162,30105
2018,30107,Wheatland County,Montana,6.6,0.5436,30107
2018,30109,Wibaux County,Montana,7.8,0.3933,30109
2018,30111,Yellowstone County,Montana,7.2,0.2497,30111
2018,31001,Adams County,Nebraska,9.2,0.3592,31001
2018,31003,Antelope County,Nebraska,8.2,0.1032,31003
2018,31005,Arthur County,Nebraska,6.8,0.0083,31005
2018,31007,Banner County,Nebraska,7.6,0.0041,31007
2018,31009,Blaine County,Nebraska,7,0.0908,31009
2018,31011,Boone County,Nebraska,7.2,0.0283,31011
2018,31013,Box Butte County,Nebraska,9.5,0.3586,31013
2018,31015,Boyd County,Nebraska,7,0.092,31015
2018,31017,Brown County,Nebraska,7.2,0.1252,31017
2018,31019,Buffalo County,Nebraska,8.8,0.2656,31019
2018,31021,Burt County,Nebraska,7,0.2541,31021
2018,31023,Butler County,Nebraska,8.5,0.1172,31023
2018,31025,Cass County,Nebraska,8.5,0.0108,31025
2018,31027,Cedar County,Nebraska,6.1,0.0121,31027
2018,31029,Chase County,Nebraska,6.1,0.1551,31029
2018,31031,Cherry County,Nebraska,6,0.2261,31031
2018,31033,Cheyenne County,Nebraska,8.2,0.121,31033
2018,31035,Clay County,Nebraska,7.2,0.1646,31035
2018,31037,Colfax County,Nebraska,7.1,0.5188,31037
2018,31039,Cuming County,Nebraska,6.2,0.1936,31039
2018,31041,Custer County,Nebraska,8.1,0.1818,31041
2018,31043,Dakota County,Nebraska,10.4,0.8615,31043
2018,31045,Dawes County,Nebraska,6.7,0.1717,31045
2018,31047,Dawson County,Nebraska,10.6,0.7933,31047
2018,31049,Deuel County,Nebraska,7.6,0.165,31049
2018,31051,Dixon County,Nebraska,7.2,0.379,31051
2018,31053,Dodge County,Nebraska,8.2,0.5691,31053
2018,31055,Douglas County,Nebraska,9.5,0.4669,31055
2018,31057,Dundy County,Nebraska,6.2,0.3038,31057
2018,31059,Fillmore County,Nebraska,8.7,0.0618,31059
2018,31061,Franklin County,Nebraska,7.8,0.0768,31061
2018,31063,Frontier County,Nebraska,6.5,0.0994,31063
2018,31065,Furnas County,Nebraska,7.7,0.1825,31065
2018,31067,Gage County,Nebraska,9,0.1105,31067
2018,31069,Garden County,Nebraska,7.1,0.0143,31069
2018,31071,Garfield County,Nebraska,7.2,0.043,31071
2018,31073,Gosper County,Nebraska,7.1,0.0051,31073
2018,31075,Grant County,Nebraska,6.5,0.1328,31075
2018,31077,Greeley County,Nebraska,7.8,0.0411,31077
2018,31079,Hall County,Nebraska,9.7,0.6701,31079
2018,31081,Hamilton County,Nebraska,9,0.0089,31081
2018,31083,Harlan County,Nebraska,7.5,0.1239,31083
2018,31085,Hayes County,Nebraska,7.3,0.0436,31085
2018,31087,Hitchcock County,Nebraska,9.4,0.1943,31087
2018,31089,Holt County,Nebraska,7.8,0.0981,31089
2018,31091,Hooker County,Nebraska,6.8,0.1468,31091
2018,31093,Howard County,Nebraska,8.4,0.0803,31093
2018,31095,Jefferson County,Nebraska,7.8,0.2185,31095
2018,31097,Johnson County,Nebraska,7.3,0.5777,31097
2018,31099,Kearney County,Nebraska,7.2,0.0939,31099
2018,31101,Keith County,Nebraska,6.7,0.2268,31101
2018,31103,Keya Paha County,Nebraska,7.4,0.001,31103
2018,31105,Kimball County,Nebraska,7.3,0.5611,31105
2018,31107,Knox County,Nebraska,8,0.3277,31107
2018,31109,Lancaster County,Nebraska,8,0.3025,31109
2018,31111,Lincoln County,Nebraska,9.8,0.3675,31111
2018,31113,Logan County,Nebraska,7,0.1073,31113
2018,31115,Loup County,Nebraska,8.4,0.0045,31115
2018,31119,Madison County,Nebraska,8.2,0.5105,31119
2018,31117,Mcpherson County,Nebraska,6.6,0.0838,31117
2018,31121,Merrick County,Nebraska,10.7,0.1975,31121
2018,31123,Morrill County,Nebraska,9.8,0.422,31123
2018,31125,Nance County,Nebraska,8.2,0.0825,31125
2018,31127,Nemaha County,Nebraska,9,0.1659,31127
2018,31129,Nuckolls County,Nebraska,6.9,0.1736,31129
2018,31131,Otoe County,Nebraska,9.1,0.2287,31131
2018,31133,Pawnee County,Nebraska,7.7,0.2318,31133
2018,31135,Perkins County,Nebraska,6.2,0.0538,31135
2018,31137,Phelps County,Nebraska,7.6,0.1226,31137
2018,31139,Pierce County,Nebraska,8.7,0.0229,31139
2018,31141,Platte County,Nebraska,8.4,0.2994,31141
2018,31143,Polk County,Nebraska,6.8,0.1908,31143
2018,31145,Red Willow County,Nebraska,7.5,0.2373,31145
2018,31147,Richardson County,Nebraska,7.1,0.1025,31147
2018,31149,Rock County,Nebraska,7.5,0.0092,31149
2018,31151,Saline County,Nebraska,9.6,0.5978,31151
2018,31153,Sarpy County,Nebraska,8.5,0.0971,31153
2018,31155,Saunders County,Nebraska,8.7,0.0424,31155
2018,31157,Scotts Bluff County,Nebraska,10.8,0.5675,31157
2018,31159,Seward County,Nebraska,6.8,0.0468,31159
2018,31161,Sheridan County,Nebraska,9,0.5968,31161
2018,31163,Sherman County,Nebraska,7.3,0.0739,31163
2018,31165,Sioux County,Nebraska,6.4,0.0178,31165
2018,31167,Stanton County,Nebraska,7.8,0.057,31167
2018,31169,Thayer County,Nebraska,7.2,0.058,31169
2018,31171,Thomas County,Nebraska,7.5,0.0035,31171
2018,31173,Thurston County,Nebraska,13.6,0.8866,31173
2018,31175,Valley County,Nebraska,7.1,0.1484,31175
2018,31177,Washington County,Nebraska,7.6,0.0379,31177
2018,31179,Wayne County,Nebraska,7.8,0.0847,31179
2018,31181,Webster County,Nebraska,7.5,0.1092,31181
2018,31183,Wheeler County,Nebraska,7.5,0.0048,31183
2018,31185,York County,Nebraska,9,0.1828,31185
2018,32510,Carson City,Nevada,9.1,0.8443,32510
2018,32001,Churchill County,Nevada,8.7,0.6048,32001
2018,32003,Clark County,Nevada,10,0.7404,32003
2018,32005,Douglas County,Nevada,6.3,0.1793,32005
2018,32007,Elko County,Nevada,8,0.5178,32007
2018,32009,Esmeralda County,Nevada,6.9,0.6395,32009
2018,32011,Eureka County,Nevada,7.3,0.0675,32011
2018,32013,Humboldt County,Nevada,7.9,0.5869,32013
2018,32015,Lander County,Nevada,7.7,0.8261,32015
2018,32017,Lincoln County,Nevada,7.9,0.4213,32017
2018,32019,Lyon County,Nevada,8.5,0.5783,32019
2018,32021,Mineral County,Nevada,9.7,0.8815,32021
2018,32023,Nye County,Nevada,10.2,0.7309,32023
2018,32027,Pershing County,Nevada,6.7,0.9038,32027
2018,32029,Storey County,Nevada,7.2,0.0717,32029
2018,32031,Washoe County,Nevada,7,0.5271,32031
2018,32033,White Pine County,Nevada,9.3,0.3742,32033
2018,33001,Belknap County,New Hampshire,7.7,0.0841,33001
2018,33003,Carroll County,New Hampshire,8,0.0583,33003
2018,33005,Cheshire County,New Hampshire,8,0.1417,33005
2018,33007,Coos County,New Hampshire,10,0.529,33007
2018,33009,Grafton County,New Hampshire,6.1,0.1882,33009
2018,33011,Hillsborough County,New Hampshire,8.5,0.1911,33011
2018,33013,Merrimack County,New Hampshire,7.7,0.1455,33013
2018,33015,Rockingham County,New Hampshire,7.3,0.0111,33015
2018,33017,Strafford County,New Hampshire,9.7,0.1748,33017
2018,33019,Sullivan County,New Hampshire,7.8,0.1513,33019
2018,34001,Atlantic County,New Jersey,10.6,0.7911,34001
2018,34003,Bergen County,New Jersey,7.5,0.2395,34003
2018,34005,Burlington County,New Jersey,10.1,0.2054,34005
2018,34007,Camden County,New Jersey,11.6,0.6118,34007
2018,34009,Cape May County,New Jersey,8.5,0.3398,34009
2018,34011,Cumberland County,New Jersey,10.7,0.9592,34011
2018,34013,Essex County,New Jersey,10.5,0.8404,34013
2018,34015,Gloucester County,New Jersey,9.5,0.1675,34015
2018,34017,Hudson County,New Jersey,8.8,0.6424,34017
2018,34019,Hunterdon County,New Jersey,5.7,0.0264,34019
2018,34021,Mercer County,New Jersey,9.3,0.558,34021
2018,34023,Middlesex County,New Jersey,10.3,0.4659,34023
2018,34025,Monmouth County,New Jersey,7.1,0.1605,34025
2018,34027,Morris County,New Jersey,6.3,0.1201,34027
2018,34029,Ocean County,New Jersey,8.4,0.3354,34029
2018,34031,Passaic County,New Jersey,8.8,0.7764,34031
2018,34033,Salem County,New Jersey,12.8,0.5901,34033
2018,34035,Somerset County,New Jersey,6.4,0.1,34035
2018,34037,Sussex County,New Jersey,7.8,0.0191,34037
2018,34039,Union County,New Jersey,7.4,0.6232,34039
2018,34041,Warren County,New Jersey,8,0.2178,34041
2018,35001,Bernalillo County,New Mexico,7.4,0.6828,35001
2018,35003,Catron County,New Mexico,6.6,0.3357,35003
2018,35005,Chaves County,New Mexico,9.8,0.9551,35005
2018,35006,Cibola County,New Mexico,12.5,0.9984,35006
2018,35007,Colfax County,New Mexico,8,0.9627,35007
2018,35009,Curry County,New Mexico,9.9,0.8774,35009
2018,35011,De Baca County,New Mexico,7.3,0.6939,35011
2018,35013,Doña Ana County,New Mexico,9.4,0.9841,35013
2018,35015,Eddy County,New Mexico,11.4,0.7032,35015
2018,35017,Grant County,New Mexico,7.5,0.9296,35017
2018,35019,Guadalupe County,New Mexico,7.1,0.9529,35019
2018,35021,Harding County,New Mexico,6.9,0.3615,35021
2018,35023,Hidalgo County,New Mexico,7,0.9631,35023
2018,35025,Lea County,New Mexico,11.1,0.9217,35025
2018,35027,Lincoln County,New Mexico,6.2,0.4796,35027
2018,35028,Los Alamos County,New Mexico,6.1,0.0248,35028
2018,35029,Luna County,New Mexico,9.6,0.999,35029
2018,35031,Mckinley County,New Mexico,15.9,0.9889,35031
2018,35033,Mora County,New Mexico,9.5,0.7959,35033
2018,35035,Otero County,New Mexico,9.1,0.914,35035
2018,35037,Quay County,New Mexico,7.4,0.8096,35037
2018,35041,Roosevelt County,New Mexico,7.9,0.943,35041
2018,35045,San Juan County,New Mexico,11.5,0.9194,35045
2018,35047,San Miguel County,New Mexico,10.5,0.9863,35047
2018,35043,Sandoval County,New Mexico,8,0.4818,35043
2018,35049,Santa Fe County,New Mexico,5.8,0.5255,35049
2018,35051,Sierra County,New Mexico,7.6,0.9146,35051
2018,35053,Socorro County,New Mexico,8.8,0.9745,35053
2018,35055,Taos County,New Mexico,6.1,0.8586,35055
2018,35057,Torrance County,New Mexico,9.3,0.749,35057
2018,35059,Union County,New Mexico,7.3,0.6793,35059
2018,35061,Valencia County,New Mexico,9.6,0.9041,35061
2018,36001,Albany County,New York,8.3,0.3041,36001
2018,36003,Allegany County,New York,9.4,0.5818,36003
2018,36005,Bronx County,New York,12.8,0.9927,36005
2018,36007,Broome County,New York,8.8,0.6166,36007
2018,36009,Cattaraugus County,New York,11.6,0.7283,36009
2018,36011,Cayuga County,New York,9,0.5025,36011
2018,36013,Chautauqua County,New York,9.8,0.7248,36013
2018,36015,Chemung County,New York,10.4,0.485,36015
2018,36017,Chenango County,New York,10.3,0.5646,36017
2018,36019,Clinton County,New York,9.5,0.5312,36019
2018,36021,Columbia County,New York,7.3,0.3854,36021
2018,36023,Cortland County,New York,9.2,0.3452,36023
2018,36025,Delaware County,New York,8.2,0.6331,36025
2018,36027,Dutchess County,New York,8.3,0.4207,36027
2018,36029,Erie County,New York,9.7,0.414,36029
2018,36031,Essex County,New York,8,0.3869,36031
2018,36033,Franklin County,New York,11.4,0.7073,36033
2018,36035,Fulton County,New York,11.1,0.501,36035
2018,36037,Genesee County,New York,10.5,0.1879,36037
2018,36039,Greene County,New York,8.8,0.4159,36039
2018,36041,Hamilton County,New York,8.5,0.3898,36041
2018,36043,Herkimer County,New York,8,0.5322,36043
2018,36045,Jefferson County,New York,10.1,0.6484,36045
2018,36047,Kings County,New York,9.4,0.8153,36047
2018,36049,Lewis County,New York,11,0.2911,36049
2018,36051,Livingston County,New York,9.4,0.3424,36051
2018,36053,Madison County,New York,8.4,0.1666,36053
2018,36055,Monroe County,New York,7.9,0.5204,36055
2018,36057,Montgomery County,New York,10.4,0.8306,36057
2018,36059,Nassau County,New York,7.3,0.243,36059
2018,36061,New York County,New York,6.6,0.551,36061
2018,36063,Niagara County,New York,10.8,0.3318,36063
2018,36065,Oneida County,New York,11.5,0.6946,36065
2018,36067,Onondaga County,New York,9.2,0.5207,36067
2018,36069,Ontario County,New York,7.9,0.2315,36069
2018,36071,Orange County,New York,8.5,0.5538,36071
2018,36073,Orleans County,New York,11.9,0.643,36073
2018,36075,Oswego County,New York,8.6,0.6497,36075
2018,36077,Otsego County,New York,7,0.4236,36077
2018,36079,Putnam County,New York,6.5,0.0812,36079
2018,36081,Queens County,New York,10.6,0.6201,36081
2018,36083,Rensselaer County,New York,8.8,0.343,36083
2018,36085,Richmond County,New York,9.8,0.4764,36085
2018,36087,Rockland County,New York,7.6,0.6038,36087
2018,36091,Saratoga County,New York,7.5,0.0475,36091
2018,36093,Schenectady County,New York,9.3,0.3943,36093
2018,36095,Schoharie County,New York,8.7,0.4013,36095
2018,36097,Schuyler County,New York,9.7,0.3691,36097
2018,36099,Seneca County,New York,9.7,0.449,36099
2018,36089,St. Lawrence County,New York,9.6,0.7475,36089
2018,36101,Steuben County,New York,10.7,0.4691,36101
2018,36103,Suffolk County,New York,8.3,0.2146,36103
2018,36105,Sullivan County,New York,9.4,0.7939,36105
2018,36107,Tioga County,New York,9.3,0.1994,36107
2018,36109,Tompkins County,New York,6.5,0.3462,36109
2018,36111,Ulster County,New York,7.9,0.4704,36111
2018,36113,Warren County,New York,7.5,0.1742,36113
2018,36115,Washington County,New York,10.1,0.4,36115
2018,36117,Wayne County,New York,10.8,0.3414,36117
2018,36119,Westchester County,New York,7.2,0.5516,36119
2018,36121,Wyoming County,New York,9.9,0.3121,36121
2018,36123,Yates County,New York,10.6,0.4392,36123
2018,37001,Alamance County,North Carolina,8.8,0.7838,37001
2018,37003,Alexander County,North Carolina,8.3,0.6341,37003
2018,37005,Alleghany County,North Carolina,6.9,0.6268,37005
2018,37007,Anson County,North Carolina,8,0.9443,37007
2018,37009,Ashe County,North Carolina,7.5,0.4994,37009
2018,37011,Avery County,North Carolina,7,0.6446,37011
2018,37013,Beaufort County,North Carolina,8.9,0.7156,37013
2018,37015,Bertie County,North Carolina,11.4,0.9385,37015
2018,37017,Bladen County,North Carolina,9.6,0.9446,37017
2018,37019,Brunswick County,North Carolina,7.7,0.3583,37019
2018,37021,Buncombe County,North Carolina,6.9,0.3799,37021
2018,37023,Burke County,North Carolina,7.3,0.8487,37023
2018,37025,Cabarrus County,North Carolina,9.4,0.4175,37025
2018,37027,Caldwell County,North Carolina,12.2,0.651,37027
2018,37029,Camden County,North Carolina,8,0.307,37029
2018,37031,Carteret County,North Carolina,10.6,0.4255,37031
2018,37033,Caswell County,North Carolina,7.7,0.836,37033
2018,37035,Catawba County,North Carolina,8.8,0.6481,37035
2018,37037,Chatham County,North Carolina,7.4,0.3809,37037
2018,37039,Cherokee County,North Carolina,8.2,0.4869,37039
2018,37041,Chowan County,North Carolina,10.2,0.8118,37041
2018,37043,Clay County,North Carolina,6.7,0.2191,37043
2018,37045,Cleveland County,North Carolina,9.9,0.835,37045
2018,37047,Columbus County,North Carolina,10.6,0.9481,37047
2018,37049,Craven County,North Carolina,9.2,0.8099,37049
2018,37051,Cumberland County,North Carolina,11.4,0.864,37051
2018,37053,Currituck County,North Carolina,7.9,0.1194,37053
2018,37055,Dare County,North Carolina,7.4,0.1449,37055
2018,37057,Davidson County,North Carolina,11.5,0.6841,37057
